Date,Air Temp (F),Dewpoint (F),Precip (inches),Wind Speed (mph)
11/27/2017 05:00 EST,39,24,0,4.6
11/27/2017 06:00 EST,39,24,0,9.2
11/27/2017 07:00 EST,40,24,0,5.8
11/27/2017 08:00 EST,41,25,0,0
11/27/2017 09:00 EST,43,26,0,5.8
11/27/2017 10:00 EST,45,26,0,5.8
11/27/2017 11:00 EST,47,26,0,9.2
11/27/2017 12:00 EST,48,25,0,11.5
11/27/2017 13:00 EST,49,26,0,15
11/27/2017 14:00 EST,50,25,0,5.8
11/27/2017 15:00 EST,50,24,0,9.2
11/27/2017 16:00 EST,50,24,0,6.9
11/27/2017 17:00 EST,49,23,0,9.2
11/27/2017 18:00 EST,48,23,0,4.6
11/27/2017 19:00 EST,46,23,0,3.5
11/27/2017 20:00 EST,45,23,0,5.8
11/27/2017 21:00 EST,43,23,0,3.5
11/27/2017 22:00 EST,41,22,0,5.8
11/27/2017 23:00 EST,41,22,0,5.8
11/28/2017 00:00 EST,40,22,0,3.5
11/28/2017 01:00 EST,39,22,0,4.6
11/28/2017 02:00 EST,39,23,0,0
11/28/2017 03:00 EST,38,23,0,3.5
11/28/2017 04:00 EST,37,23,0,5.8
11/28/2017 05:00 EST,37,21,0,4.6
11/28/2017 06:00 EST,36,26,0,3.5
11/28/2017 07:00 EST,37,25,0,3.5
11/28/2017 08:00 EST,37,25,0,4.6
11/28/2017 09:00 EST,39,25,0,6.9
11/28/2017 10:00 EST,41,24,0,4.6
11/28/2017 11:00 EST,44,25,0,5.8
11/28/2017 12:00 EST,48,30,0,7.5
11/28/2017 13:00 EST,50,33,0,9.2
11/28/2017 14:00 EST,50,35,0,6.3
11/28/2017 15:00 EST,51,38,0,3.5
11/28/2017 16:00 EST,51,41,0,0
11/28/2017 17:00 EST,50,43,0,3.5
11/28/2017 18:00 EST,54,-,0,11.5
11/28/2017 19:00 EST,53,-,0,11.5
11/28/2017 20:00 EST,53,42,0,5.8
11/28/2017 21:00 EST,52,42,0,9.2
11/28/2017 22:00 EST,52,42,0,9.2
11/28/2017 23:00 EST,52,43,0,9.2
11/29/2017 00:00 EST,51,43,0,4.6
11/29/2017 01:00 EST,51,44,0,6.9
11/29/2017 02:00 EST,51,44,0,5.8
11/29/2017 03:00 EST,51,44,0,3.5
11/29/2017 04:00 EST,50,44,0,4.6
11/29/2017 05:00 EST,50,44,0,4.6
11/29/2017 06:00 EST,50,42,0,3.5
11/29/2017 07:00 EST,49,42,0,12.7
11/29/2017 08:00 EST,49,41,0,8.1
11/29/2017 09:00 EST,50,40,0,3.5
11/29/2017 10:00 EST,53,37,0,4
11/29/2017 11:00 EST,57,34,0,4.6
11/29/2017 12:00 EST,61,32,0,5.2
11/29/2017 13:00 EST,63,32,0,5.8
11/29/2017 14:00 EST,63,31,0,6.9
11/29/2017 15:00 EST,62,22,0,9.2
11/29/2017 16:00 EST,59,19,0,10.4
11/29/2017 17:00 EST,55,24,0,10.4
11/29/2017 18:00 EST,52,25,0,0
11/29/2017 19:00 EST,50,26,0,0
11/29/2017 20:00 EST,48,26,0,4.6
11/29/2017 21:00 EST,47,26,0,4.6
11/29/2017 22:00 EST,44,26,0,0
11/29/2017 23:00 EST,44,26,0,5.8
11/30/2017 00:00 EST,43,25,0,6.9
11/30/2017 01:00 EST,42,25,0,8.1
11/30/2017 02:00 EST,41,25,0,8.1
11/30/2017 03:00 EST,40,25,0,5.8
11/30/2017 04:00 EST,39,25,0,4.6
11/30/2017 05:00 EST,39,25,0,0
11/30/2017 06:00 EST,38,25,0,4.6
11/30/2017 07:00 EST,39,24,0,5.8
11/30/2017 08:00 EST,40,27,0,6.9
11/30/2017 09:00 EST,41,28,0,8.1
11/30/2017 10:00 EST,42,27,0,4.6
11/30/2017 11:00 EST,44,28,0,3.5
11/30/2017 12:00 EST,45,29,0,0
11/30/2017 13:00 EST,47,30,0,3.5
11/30/2017 14:00 EST,48,32,0,4.6
11/30/2017 15:00 EST,48,34,0,3.5
11/30/2017 16:00 EST,48,36,0,3.5
11/30/2017 17:00 EST,46,37,0,3.5
11/30/2017 18:00 EST,47,39,0,3.5
11/30/2017 19:00 EST,49,42,0,3.5
11/30/2017 20:00 EST,52,44,0,5.8
11/30/2017 21:00 EST,52,46,0,4.6
11/30/2017 22:00 EST,53,45,0,3.5
11/30/2017 23:00 EST,51,44,0,3.5
12/01/2017 00:00 EST,50,45,0.03,3.5
12/01/2017 01:00 EST,50,45,0,4.6
12/01/2017 02:00 EST,49,44,0,3.5
12/01/2017 03:00 EST,49,43,0,0
12/01/2017 04:00 EST,48,43,0,4.6
12/01/2017 05:00 EST,46,41,0,4.6
12/01/2017 06:00 EST,45,40,0,0
12/01/2017 07:00 EST,45,38,0,0
12/01/2017 08:00 EST,45,36,0,4.6
12/01/2017 09:00 EST,46,35,0,6.9
12/01/2017 10:00 EST,48,33,0,6.9
12/01/2017 11:00 EST,50,31,0,6.9
12/01/2017 12:00 EST,51,30,0,9.2
12/01/2017 13:00 EST,51,30,0,4.6
12/01/2017 14:00 EST,51,30,0,9.2
12/01/2017 15:00 EST,50,31,0,9.2
12/01/2017 16:00 EST,49,29,0,5.8
12/01/2017 17:00 EST,48,29,0,4.6
12/01/2017 18:00 EST,47,30,0,4.6
12/01/2017 19:00 EST,45,29,0,9.2
12/01/2017 20:00 EST,44,29,0,6.9
12/01/2017 21:00 EST,44,29,0,8.1
12/01/2017 22:00 EST,44,29,0,4.6
12/01/2017 23:00 EST,43,28,0,5.8
12/02/2017 00:00 EST,42,28,0,6.9
12/02/2017 01:00 EST,42,28,0,5.8
12/02/2017 02:00 EST,41.5,27.5,0,5.2
12/02/2017 03:00 EST,41,27,0,4.6
12/02/2017 04:00 EST,40,29,0,0
12/02/2017 05:00 EST,39,29,0,3.5
12/02/2017 06:00 EST,40,28,0,3.5
12/02/2017 07:00 EST,39,29,0,0
12/02/2017 08:00 EST,39,30,0,0
12/02/2017 09:00 EST,43,30,0,4.6
12/02/2017 10:00 EST,44,29,0,4.6
12/02/2017 11:00 EST,46,29,0,4.6
12/02/2017 12:00 EST,47,29,0,3.5
12/02/2017 13:00 EST,47,29,0,3.5
12/02/2017 14:00 EST,48,29,0,5.8
12/02/2017 15:00 EST,47,30,0,3.5
12/02/2017 16:00 EST,47,30,0,0
12/02/2017 17:00 EST,46,30,0,3.5
12/02/2017 18:00 EST,46,31,0,4.6
12/02/2017 19:00 EST,46,30,0,3.5
12/02/2017 20:00 EST,45,32,0,5.8
12/02/2017 21:00 EST,44,32,0,4.6
12/02/2017 22:00 EST,44,33,0,0
12/02/2017 23:00 EST,45,34,0,0
12/03/2017 00:00 EST,44,34,0,0
12/03/2017 01:00 EST,44,34,0,3.5
12/03/2017 02:00 EST,43,34,0,3.5
12/03/2017 03:00 EST,43,35,0,4.6
12/03/2017 04:00 EST,44,35,0,4.6
12/03/2017 05:00 EST,44,36,0,0
12/03/2017 06:00 EST,44,36,0,0
12/03/2017 07:00 EST,45,36,0,0
12/03/2017 08:00 EST,45,36,0,0
12/03/2017 09:00 EST,46,38,0,0
12/03/2017 10:00 EST,47,37,0,4.6
12/03/2017 11:00 EST,47,38,0,4.6
12/03/2017 12:00 EST,48,37,0,3.5
12/03/2017 13:00 EST,48,37,0,3.5
12/03/2017 14:00 EST,48,37,0,0
12/03/2017 15:00 EST,47,39,0,0
12/03/2017 16:00 EST,47,40,0,3.5
12/03/2017 17:00 EST,47,40,0,4.6
12/03/2017 18:00 EST,47,40,0,0
12/03/2017 19:00 EST,45,39,0,0
12/03/2017 20:00 EST,46,39,0,3.5
12/03/2017 21:00 EST,45,39,0,3.5
12/03/2017 22:00 EST,45,39,0,3.5
12/03/2017 23:00 EST,44,38,0,0
12/04/2017 00:00 EST,44,38,0,3.5
12/04/2017 01:00 EST,43,39,0,0
12/04/2017 02:00 EST,42,39,0,0
12/04/2017 03:00 EST,42,40,0,0
12/04/2017 04:00 EST,41,39,0,0
12/04/2017 05:00 EST,41,39,0,3.5
12/04/2017 06:00 EST,40,38,0,4.6
12/04/2017 07:00 EST,40,38,0,3.5
12/04/2017 08:00 EST,41,38,0,3.5
12/04/2017 09:00 EST,44,39,0,3.5
12/04/2017 10:00 EST,47,40,0,3.5
12/04/2017 11:00 EST,48,39,0,4.6
12/04/2017 12:00 EST,48,40,0,4.6
12/04/2017 13:00 EST,48,40,0,0
12/04/2017 14:00 EST,50,39,0,4.6
12/04/2017 15:00 EST,50,36,0,3.5
12/04/2017 16:00 EST,49,37,0,0
12/04/2017 17:00 EST,48,39,0,8.1
12/04/2017 18:00 EST,48,39,0,5.8
12/04/2017 19:00 EST,49,39,0,3.5
12/04/2017 20:00 EST,48,39,0,0
12/04/2017 21:00 EST,50,39,0,2.3
12/04/2017 22:00 EST,50,38,0,4.6
12/04/2017 23:00 EST,50,39,0,10.4
12/05/2017 00:00 EST,50,38,0,8.1
12/05/2017 01:00 EST,50,39,0,6.9
12/05/2017 02:00 EST,52,39,0,5.8
12/05/2017 03:00 EST,52,41,0,4.6
12/05/2017 04:00 EST,50,41,0,3.5
12/05/2017 05:00 EST,52,43,0,11.5
12/05/2017 06:00 EST,52,45,0,10.4
12/05/2017 07:00 EST,53,45,0,4.6
12/05/2017 08:00 EST,54,46,0,10.4
12/05/2017 09:00 EST,54,48,0,9.2
12/05/2017 10:00 EST,55,50,0,8.1
12/05/2017 11:00 EST,55,52,0,4.6
12/05/2017 12:00 EST,57,52,0,9.2
12/05/2017 13:00 EST,59,53,0,8.1
12/05/2017 14:00 EST,61,54,0,6.9
12/05/2017 15:00 EST,61,54,0,6.9
12/05/2017 16:00 EST,60,54,0,6.9
12/05/2017 17:00 EST,61,54,0,5.8
12/05/2017 18:00 EST,61,54,0,4.6
12/05/2017 19:00 EST,58,56,0,4.6
12/05/2017 20:00 EST,57,57,0.26,0
12/05/2017 21:00 EST,57,57,0.23,8.1
12/05/2017 22:00 EST,58,56,0.16,5.8
12/05/2017 23:00 EST,57,55,0.08,6.3
12/06/2017 00:00 EST,58,56,0.02,6.9
12/06/2017 01:00 EST,58,55,0,11.5
12/06/2017 02:00 EST,57,55,0,5.8
12/06/2017 03:00 EST,57,55,0,0
12/06/2017 04:00 EST,50,42,0,4.6
12/06/2017 05:00 EST,50,37,0,7.5
12/06/2017 06:00 EST,50,28,0,10.4
12/06/2017 07:00 EST,47,23,0,9.2
12/06/2017 08:00 EST,45,23,0,10.4
12/06/2017 09:00 EST,43,18,0,13.8
12/06/2017 10:00 EST,41,19,0,12.7
12/06/2017 11:00 EST,41,19,0,12.7
12/06/2017 12:00 EST,41,18,0,12.7
12/06/2017 13:00 EST,41,16,0,5.8
12/06/2017 14:00 EST,43,18,0,6.9
12/06/2017 15:00 EST,43,16,0,5.8
12/06/2017 16:00 EST,43,15,0,9.2
12/06/2017 17:00 EST,43,16,0,12.7
12/06/2017 18:00 EST,43,18,0,4.6
12/06/2017 19:00 EST,42,17,0,6.9
12/06/2017 20:00 EST,41,18,0,5.8
12/06/2017 21:00 EST,39,18,0,3.5
12/06/2017 22:00 EST,40,18,0,4.6
12/06/2017 23:00 EST,39,18,0,6.9
12/07/2017 00:00 EST,40,20,0,13.8
12/07/2017 01:00 EST,41,20,0,10.4
12/07/2017 02:00 EST,39,19,0,6.9
12/07/2017 03:00 EST,39,19,0,5.8
12/07/2017 04:00 EST,39,20,0,4.6
12/07/2017 05:00 EST,37,21,0,4.6
12/07/2017 06:00 EST,37,21,0,8.1
12/07/2017 07:00 EST,37,22,0,5.8
12/07/2017 08:00 EST,37,21,0,11.5
12/07/2017 09:00 EST,39,23,0,0
12/07/2017 10:00 EST,41,18,0,6.9
12/07/2017 11:00 EST,43,16,0,13.8
12/07/2017 12:00 EST,43,18,0,12.7
12/07/2017 13:00 EST,44,19,0,10.4
12/07/2017 14:00 EST,45,18,0,6.9
12/07/2017 15:00 EST,45,18,0,6.9
12/07/2017 16:00 EST,44,16,0,5.8
12/07/2017 17:00 EST,43,18,0,3.5
12/07/2017 18:00 EST,43,19,0,3.5
12/07/2017 19:00 EST,42,20,0,4.6
12/07/2017 20:00 EST,43,19,0,4.6
12/07/2017 21:00 EST,41,19,0,5.8
12/07/2017 22:00 EST,41,22,0,6.9
12/07/2017 23:00 EST,39,25,0,0
12/08/2017 00:00 EST,39,25,0,12.7
12/08/2017 01:00 EST,39,24,0,9.2
12/08/2017 02:00 EST,37,25,0,8.1
12/08/2017 03:00 EST,37,21,0,5.8
12/08/2017 04:00 EST,36,20,0,6.9
12/08/2017 05:00 EST,36,19,0,8.1
12/08/2017 06:00 EST,36,19,0,3.5
12/08/2017 07:00 EST,34,17,0,4.6
12/08/2017 08:00 EST,34,18,0,3.5
12/08/2017 09:00 EST,34,18,0,3.5
12/08/2017 10:00 EST,35,17,0,3.5
12/08/2017 11:00 EST,36,16,0,5.8
12/08/2017 12:00 EST,36,16,0,4.6
12/08/2017 13:00 EST,37,15,0,0
12/08/2017 14:00 EST,37,16,0,4.6
12/08/2017 15:00 EST,37,14,0,4.6
12/08/2017 16:00 EST,37,15,0,0
12/08/2017 17:00 EST,37,16,0,3.5
12/08/2017 18:00 EST,36,16,0,8.1
12/08/2017 19:00 EST,36,17,0,0
12/08/2017 20:00 EST,36,16,0,3.5
12/08/2017 21:00 EST,36,18,0,10.4
12/08/2017 22:00 EST,35,17,0,5.8
12/08/2017 23:00 EST,36,16,0,10.4
12/09/2017 00:00 EST,35,16,0,4.6
12/09/2017 01:00 EST,35,17,0,0
12/09/2017 02:00 EST,36,18,0,0
12/09/2017 03:00 EST,36,18,0,3.5
12/09/2017 04:00 EST,35,17,0,5.8
12/09/2017 05:00 EST,36,16,0,0
12/09/2017 06:00 EST,36,16,0,4.6
12/09/2017 07:00 EST,35,16,0,5.8
12/09/2017 08:00 EST,36,18,0,3.5
12/09/2017 09:00 EST,36,19,0,6.9
12/09/2017 10:00 EST,32,24,0,5.8
12/09/2017 11:00 EST,30,28,0.03,4.6
12/09/2017 12:00 EST,30,30,0.05,4.6
12/09/2017 13:00 EST,32,30,0.05,4.6
12/09/2017 14:00 EST,32,30,0.06,6.9
12/09/2017 15:00 EST,30,30,0.03,6.9
12/09/2017 16:00 EST,31,30,0.06,4.6
12/09/2017 17:00 EST,30,30,0.04,6.9
12/09/2017 18:00 EST,30,30,0.03,5.8
12/09/2017 19:00 EST,31,30,0.02,3.5
12/09/2017 20:00 EST,30,30,0.05,4.6
12/09/2017 21:00 EST,30,30,0.02,0
12/09/2017 22:00 EST,31,29,0.01,5.8
12/09/2017 23:00 EST,30,28,0.01,0
12/10/2017 00:00 EST,30,29,0,6.9
12/10/2017 01:00 EST,31,28,0,4.6
12/10/2017 02:00 EST,30,28,0,5.8
12/10/2017 03:00 EST,30,28,0,0
12/10/2017 04:00 EST,31,26,0,5.8
12/10/2017 05:00 EST,30,25,0,6.9
12/10/2017 06:00 EST,30,21,0,9.2
12/10/2017 07:00 EST,30,20,0,6.9
12/10/2017 08:00 EST,28,21,0,8.1
12/10/2017 09:00 EST,30,19,0,8.1
12/10/2017 10:00 EST,32,22,0,4.6
12/10/2017 11:00 EST,34,23,0,5.8
12/10/2017 12:00 EST,36,25,0,4.6
12/10/2017 13:00 EST,38,23,0,4.6
12/10/2017 14:00 EST,38,23,0,4.6
12/10/2017 15:00 EST,39,22,0,6.9
12/10/2017 16:00 EST,38,22,0,9.2
12/10/2017 17:00 EST,37,21,0,11.5
12/10/2017 18:00 EST,37,21,0,6.9
12/10/2017 19:00 EST,36,21,0,4.6
12/10/2017 20:00 EST,36,22,0,3.5
12/10/2017 21:00 EST,36,21,0,10.4
12/10/2017 22:00 EST,36,21,0,10.4
12/10/2017 23:00 EST,36,21,0,5.8
12/11/2017 00:00 EST,36,21,0,5.8
12/11/2017 01:00 EST,36,21,0,4.6
12/11/2017 02:00 EST,35,22,0,8.1
12/11/2017 03:00 EST,36,21,0,9.2
12/11/2017 04:00 EST,35,22,0,3.5
12/11/2017 05:00 EST,34,22,0,8.1
12/11/2017 06:00 EST,34,23,0,4.6
12/11/2017 07:00 EST,34,25,0,7.5
12/11/2017 08:00 EST,33,25,0,10.4
12/11/2017 09:00 EST,34,27,0,3.5
12/11/2017 10:00 EST,36,26,0,8.1
12/11/2017 11:00 EST,37,22,0,6.9
12/11/2017 12:00 EST,39,21,0,4.6
12/11/2017 13:00 EST,40,21,0,4.6
12/11/2017 14:00 EST,41,20,0,3.5
12/11/2017 15:00 EST,40,19,0,4.6
12/11/2017 16:00 EST,39,20,0,8.1
12/11/2017 17:00 EST,39,21,0,0
12/11/2017 18:00 EST,38,21,0,3.5
12/11/2017 19:00 EST,38,21,0,6.9
12/11/2017 20:00 EST,38,21,0,5.8
12/11/2017 21:00 EST,38,22,0,0
12/11/2017 22:00 EST,39,22,0,3.5
12/11/2017 23:00 EST,39,23,0,4.6
12/12/2017 00:00 EST,39,22,0,8.1
12/12/2017 01:00 EST,39,25,0,4.6
12/12/2017 02:00 EST,41,27,0,4.6
12/12/2017 03:00 EST,42,31,0,5.8
12/12/2017 04:00 EST,43,33,0,6.9
12/12/2017 05:00 EST,45,36,0,5.8
12/12/2017 06:00 EST,46,37,0,5.8
12/12/2017 07:00 EST,47,38,0,5.8
12/12/2017 08:00 EST,48,39,0,5.8
12/12/2017 09:00 EST,49,38,0,9.2
12/12/2017 10:00 EST,50,40,0,10.4
12/12/2017 11:00 EST,50,41,0,8.1
12/12/2017 12:00 EST,49,38,0,8.1
12/12/2017 13:00 EST,47,35,0,10.4
12/12/2017 14:00 EST,45,35,0,4.6
12/12/2017 15:00 EST,44,34,0,4.6
12/12/2017 16:00 EST,44,34,0,6.9
12/12/2017 17:00 EST,43,33,0,8.1
12/12/2017 18:00 EST,42,32,0,11.5
12/12/2017 19:00 EST,41,31,0,8.7
12/12/2017 20:00 EST,35,30,0,5.8
12/12/2017 21:00 EST,34,23,0,6.3
12/12/2017 22:00 EST,33,20,0,6.9
12/12/2017 23:00 EST,32,15,0,9.2
12/13/2017 00:00 EST,30,8,0,10.4
12/13/2017 01:00 EST,28,7,0,10.4
12/13/2017 02:00 EST,25,1,0,6.9
12/13/2017 03:00 EST,23,3,0,10.4
12/13/2017 04:00 EST,22,3,0,12.7
12/13/2017 05:00 EST,21,3,0,10.4
12/13/2017 06:00 EST,20,5,0,9.2
12/13/2017 07:00 EST,20,5,0,11.5
12/13/2017 08:00 EST,20,5,0,13.8
12/13/2017 09:00 EST,21,6,0,12.7
12/13/2017 10:00 EST,23,7,0,15
12/13/2017 11:00 EST,25,9,0,9.2
12/13/2017 12:00 EST,26,7,0,13.8
12/13/2017 13:00 EST,29,5,0,17.3
12/13/2017 14:00 EST,31,3,0,15
12/13/2017 15:00 EST,31,3,0,15
12/13/2017 16:00 EST,30,4,0,11.5
12/13/2017 17:00 EST,29,8,0,5.8
12/13/2017 18:00 EST,29,8,0,8.1
12/13/2017 19:00 EST,28,6,0,9.2
12/13/2017 20:00 EST,27,7,0,12.7
12/13/2017 21:00 EST,27,7,0,4.6
12/13/2017 22:00 EST,27,7,0,3.5
12/13/2017 23:00 EST,27,6,0,4.6
12/14/2017 00:00 EST,26,12,0,13.8
12/14/2017 01:00 EST,24,19,0.01,0
12/14/2017 02:00 EST,24,21,0.03,0
12/14/2017 03:00 EST,25,22,0.02,0
12/14/2017 04:00 EST,26,23,0,4.6
12/14/2017 05:00 EST,26,23,0,5.8
12/14/2017 06:00 EST,27,23,0,5.8
12/14/2017 07:00 EST,27,25,0.01,5.8
12/14/2017 08:00 EST,27,25,0.02,3.5
12/14/2017 09:00 EST,26,23,0,5.8
12/14/2017 10:00 EST,26,21,0,8.1
12/14/2017 11:00 EST,28,21,0,6.9
12/14/2017 12:00 EST,29,17,0,10.4
12/14/2017 13:00 EST,31,15,0,6.9
12/14/2017 14:00 EST,31,14,0,8.1
12/14/2017 15:00 EST,31,11,0,9.2
12/14/2017 16:00 EST,29,9,0,11.5
12/14/2017 17:00 EST,28,9,0,4.6
12/14/2017 18:00 EST,27,8,0,8.1
12/14/2017 19:00 EST,26,7,0,4.6
12/14/2017 20:00 EST,26,8,0,6.9
12/14/2017 21:00 EST,25,6,0,6.3
12/14/2017 22:00 EST,24,7,0,5.8
12/14/2017 23:00 EST,24,5,0,8.1
12/15/2017 00:00 EST,23,6,0,4.6
12/15/2017 01:00 EST,22,6,0,9.2
12/15/2017 02:00 EST,22,5,0,8.1
12/15/2017 03:00 EST,21,6,0,5.8
12/15/2017 04:00 EST,21,7,0,5.8
12/15/2017 05:00 EST,20,8,0,3.5
12/15/2017 06:00 EST,20,8,0,0
12/15/2017 07:00 EST,21,8,0,4.6
12/15/2017 08:00 EST,22,9,0,0
12/15/2017 09:00 EST,23,10,0,4.6
12/15/2017 10:00 EST,24,10,0,4.6
12/15/2017 11:00 EST,25,11,0,0
12/15/2017 12:00 EST,26,12,0,3.5
12/15/2017 13:00 EST,27,12,0,3.5
12/15/2017 14:00 EST,28,12,0,0
12/15/2017 15:00 EST,26,16,0,3.5
12/15/2017 16:00 EST,24,20,0.02,5.8
12/15/2017 17:00 EST,24,21,0.04,3.5
12/15/2017 18:00 EST,24,20,0.03,4.6
12/15/2017 19:00 EST,24,21,0.02,3.5
12/15/2017 20:00 EST,24,21,0,3.5
12/15/2017 21:00 EST,25,20,0,5.8
12/15/2017 22:00 EST,24,18,0,7.5
12/15/2017 23:00 EST,24,17,0,9.2
12/16/2017 00:00 EST,23,18,0,5.8
12/16/2017 01:00 EST,23,18,0,3.5
12/16/2017 02:00 EST,23,17,0,6.3
12/16/2017 03:00 EST,24,17,0,9.2
12/16/2017 04:00 EST,25,17,0,3.5
12/16/2017 05:00 EST,26,17,0,10.4
12/16/2017 06:00 EST,26,16,0,8.1
12/16/2017 07:00 EST,26,16,0,6.9
12/16/2017 08:00 EST,27,17,0,4.6
12/16/2017 09:00 EST,28,17,0,10.4
12/16/2017 10:00 EST,31,18,0,8.1
12/16/2017 11:00 EST,32,19,0,5.8
12/16/2017 12:00 EST,34,20,0,8.1
12/16/2017 13:00 EST,36,20,0,10.4
12/16/2017 14:00 EST,36,21,0,3.5
12/16/2017 15:00 EST,37,22,0,8.1
12/16/2017 16:00 EST,37,23,0,6.9
12/16/2017 17:00 EST,38,24,0,9.2
12/16/2017 18:00 EST,39,24,0,6.9
12/16/2017 19:00 EST,38,25,0,8.1
12/16/2017 20:00 EST,37,25,0,4.6
12/16/2017 21:00 EST,37,24,0,4.6
12/16/2017 22:00 EST,36,23,0,4.6
12/16/2017 23:00 EST,35,22,0,6.9
12/17/2017 00:00 EST,34,21,0,5.8
12/17/2017 01:00 EST,33,20,0,5.8
12/17/2017 02:00 EST,33,20,0,3.5
12/17/2017 03:00 EST,33,20,0,0
12/17/2017 04:00 EST,33,20,0,0
12/17/2017 05:00 EST,33,20,0,3.5
12/17/2017 06:00 EST,33,21,0,4.6
12/17/2017 07:00 EST,32,21,0,4.6
12/17/2017 08:00 EST,32,21,0,3.5
12/17/2017 09:00 EST,33,21,0,3.5
12/17/2017 10:00 EST,34,21,0,0
12/17/2017 11:00 EST,35,22,0,5.8
12/17/2017 12:00 EST,35,23,0,0
12/17/2017 13:00 EST,37,23,0,0
12/17/2017 14:00 EST,36,23,0,0
12/17/2017 15:00 EST,37,24,0,4.6
12/17/2017 16:00 EST,37,25,0,4.6
12/17/2017 17:00 EST,35,26,0,3.5
12/17/2017 18:00 EST,35,25,0,3.5
12/17/2017 19:00 EST,36,25,0,0
12/17/2017 20:00 EST,36,26,0,0
12/17/2017 21:00 EST,36,25,0,4.6
12/17/2017 22:00 EST,36,26,0,5.8
12/17/2017 23:00 EST,36,25,0,0
12/18/2017 00:00 EST,35,24,0,8.1
12/18/2017 01:00 EST,35,24,0,5.8
12/18/2017 02:00 EST,35,25,0,5.8
12/18/2017 03:00 EST,35,27,0.01,5.8
12/18/2017 04:00 EST,34,30,0.01,0
12/18/2017 05:00 EST,34,30,0,6.9
12/18/2017 06:00 EST,35,31,0,4.6
12/18/2017 07:00 EST,35,31,0,3.5
12/18/2017 08:00 EST,36,32,0,3.5
12/18/2017 09:00 EST,38,33,0,4.6
12/18/2017 10:00 EST,39,33,0,0
12/18/2017 11:00 EST,41,34,0,3.5
12/18/2017 12:00 EST,42,34,0,4.6
12/18/2017 13:00 EST,41,33,0,6.9
12/18/2017 14:00 EST,43,34,0,3.5
12/18/2017 15:00 EST,44,34,0,0
12/18/2017 16:00 EST,45,34,0,0
12/18/2017 17:00 EST,46,34,0,3.5
12/18/2017 18:00 EST,46,34,0,8.1
12/18/2017 19:00 EST,46,34,0,10.4
12/18/2017 20:00 EST,47,33,0,6.9
12/18/2017 21:00 EST,47,34,0,9.2
12/18/2017 22:00 EST,46,34,0,8.1
12/18/2017 23:00 EST,45,35,0,5.8
12/19/2017 00:00 EST,45,35,0,5.8
12/19/2017 01:00 EST,46,36,0,4.6
12/19/2017 02:00 EST,46,37,0,2.3
12/19/2017 03:00 EST,46,37,0,0
12/19/2017 04:00 EST,46,37,0,3.5
12/19/2017 05:00 EST,46,37,0,3.5
12/19/2017 06:00 EST,46,36,0,5.8
12/19/2017 07:00 EST,47,36,0,4.6
12/19/2017 08:00 EST,48,37,0,4.6
12/19/2017 09:00 EST,49,37,0,9.2
12/19/2017 10:00 EST,51,38,0,9.2
12/19/2017 11:00 EST,52,37,0,9.2
12/19/2017 12:00 EST,53,38,0,6.9
12/19/2017 13:00 EST,54,36,0,5.8
12/19/2017 14:00 EST,54,35,0,15
12/19/2017 15:00 EST,55,34,0,9.2
12/19/2017 16:00 EST,55,35,0,4.6
12/19/2017 17:00 EST,55,34,0,10.4
12/19/2017 18:00 EST,55,34,0,6.9
12/19/2017 19:00 EST,54,35,0,9.2
12/19/2017 20:00 EST,53,34,0,9.2
12/19/2017 21:00 EST,53,34,0,12.7
12/19/2017 22:00 EST,51,34,0,9.2
12/19/2017 23:00 EST,51,34,0,8.1
12/20/2017 00:00 EST,51,33,0,10.4
12/20/2017 01:00 EST,50,33,0,12.7
12/20/2017 02:00 EST,50,34,0,5.8
12/20/2017 03:00 EST,50,34,0,9.2
12/20/2017 04:00 EST,48,31,0,5.8
12/20/2017 05:00 EST,48,32,0,8.1
12/20/2017 06:00 EST,46,24,0,6.9
12/20/2017 07:00 EST,44,21,0,9.2
12/20/2017 08:00 EST,43,17,0,10.4
12/20/2017 09:00 EST,43,17,0,8.1
12/20/2017 10:00 EST,43,17,0,8.1
12/20/2017 11:00 EST,44,18,0,6.9
12/20/2017 12:00 EST,44,19,0,4.6
12/20/2017 13:00 EST,43,20,0,6.9
12/20/2017 14:00 EST,43,18,0,9.2
12/20/2017 15:00 EST,43,17,0,4.6
12/20/2017 16:00 EST,43,15,0,10.4
12/20/2017 17:00 EST,41,15,0,9.2
12/20/2017 18:00 EST,40,15,0,9.2
12/20/2017 19:00 EST,38,16,0,5.8
12/20/2017 20:00 EST,37,16,0,0
12/20/2017 21:00 EST,36,16,0,5.8
12/20/2017 22:00 EST,36,16,0,6.9
12/20/2017 23:00 EST,35,16,0,5.8
12/21/2017 00:00 EST,34,17,0,4.6
12/21/2017 01:00 EST,34,17,0,4.6
12/21/2017 02:00 EST,34,17,0,6.3
12/21/2017 03:00 EST,33,17,0,8.1
12/21/2017 04:00 EST,33,17,0,4.6
12/21/2017 05:00 EST,33,16,0,8.1
12/21/2017 06:00 EST,33,17,0,0
12/21/2017 07:00 EST,33,17,0,0
12/21/2017 08:00 EST,33,18,0,6.9
12/21/2017 09:00 EST,34,18,0,3.5
12/21/2017 10:00 EST,34,18,0,0
12/21/2017 11:00 EST,36,18,0,0
12/21/2017 12:00 EST,37,17,0,5.8
12/21/2017 13:00 EST,37,16,0,0
12/21/2017 14:00 EST,38,16,0,5.8
